080919010,19010-809,"HERITAGE CREDIT UNION, Main Branch/Head Office, 100-630-17th Street, Castlegar, BC V1N 4G7"
080919020,19020-809,"HERITAGE CREDIT UNION, Slocan Valley Branch, 3014 Highway 6, P.O. Box 39, Slocan Park, BC V0G 2E0"
080919030,19030-809,"HERITAGE CREDIT UNION, West Boundary Branch, 256 S Copper Street, PO Box 76, Greenwood, BC V0H 1J0"
080919100,19100-809,"COAST CAPITAL SAVINGS FEDERAL CU, Mainland Administration Office, 800 9900 King George Blvd, Surrey, BC V3T 0K7"
080919110,19110-809,"COAST CAPITAL SAVINGS FEDERAL CU, Richmond Centre Branch, 6253 No 3 Road, Richmond, BC V6Y 2B5"
080919120,19120-809,"COAST CAPITAL SAVINGS FEDERAL CU, Steveston Branch, 100-3960 Chatham Street, Richmond, BC V7E 2Z5"
080919130,19130-809,"COAST CAPITAL SAVINGS FEDERAL CU, Coquitlam Branch, 1175 Johnson Street, Coquitlam, BC V3B 7K1"
080919140,19140-809,"COAST CAPITAL SAVINGS FEDERAL CU, Broadmoor Branch, 124-10111 No 3 Road, Richmond, BC V7A 1W6"
080919150,19150-809,"COAST CAPITAL SAVINGS FEDERAL CU, Cambie Branch, 11911 Cambie Road, Richmond, BC V6X 1L6"
080919160,19160-809,"COAST CAPITAL SAVINGS FEDERAL CU, Asian Financial Centre, 6253 No. 3 Road, Richmond, BC V6Y 2B5"
080919170,19170-809,"COAST CAPITAL SAVINGS FEDERAL CU, Semiahmoo Branch, #103-1797 152nd Street, Surrey, BC V4A 4N3"
080919180,19180-809,"COAST CAPITAL SAVINGS FEDERAL CU, Georgia Street Branch, #6-1075 West Georgia Street, Vancouver, BC V6E 3C9"
080919190,19190-809,"COAST CAPITAL SAVINGS FEDERAL CU, A T M ACCOUNT, Ste #300-5611 Cooney Road, Richmond, BC V6X 3J5"
080919410,19410-809,"COASTAL COMMUNITY CREDIT UNION, Sointula Savings, 185 1st Street, P.O. Box 4, Sointula, BC V0N 3E0"
080919420,19420-809,"COASTAL COMMUNITY CREDIT UNION, Duncan Branch, 2-471 Trans Canada Highway, Duncan, BC V9L 3R7"
080919430,19430-809,"COASTAL COMMUNITY CREDIT UNION, Goldstream Village Branch, 752A Goldstream Ave, Victoria, BC V9B 2X3"
080919440,19440-809,"COASTAL COMMUNITY CREDIT UNION, Fort Street Community Branch, 762 Fort Street, Victoria, BC V8W 1H2"
080919460,19460-809,"COASTAL COMMUNITY CREDIT UNION, Eagle Creek Village Branch, 110-17 Helmcken Road, Victoria, BC V8Z 5G5"
080919470,19470-809,"COASTAL COMMUNITY CREDIT UNION, Treasury Branch, 220 - 59 Wharf Street, Nanaimo, BC V9R 2X3"
080919600,19600-809,"COAST CAPITAL SAVINGS FEDERAL CU, Agent Branch, 800 - 9900 King George Blvd, Surrey, BC V3T 0K7"
080919610,19610-809,"COAST CAPITAL SAVINGS FEDERAL CU, Blundell Branch, 7960 No. 2 Road, Richmond, BC V7C 3L9"
080919620,19620-809,"COAST CAPITAL SAVINGS FEDERAL CU, Sunshine Hills Branch, 100-6350 120th Street, Surrey, BC V3X 3K1"
080919630,19630-809,"COAST CAPITAL SAVINGS FEDERAL CU, Tsawwassen Branch, #7-5506 12th Avenue, Delta, BC V4M 4C2"
080919640,19640-809,"COAST CAPITAL SAVINGS FEDERAL CU, West Vancouver Branch, 1702 Marine Drive, West Vancouver, BC V7V 1J3"
080919650,19650-809,"COAST CAPITAL SAVINGS FEDERAL CU, Ironwood Branch, 1070-11660 Steveston Highway, Richmond, BC V7A 1N6"
080919660,19660-809,"COAST CAPITAL SAVINGS FEDERAL CU, Terra Nova Branch, 100-3679 Westminster Highway, Richmond, BC V7C 5V2"
080919670,19670-809,"COAST CAPITAL SAVINGS FEDERAL CU, Queensborough Branch, Unit P200, 805 Boyd Street, New Westminster, BC V3M"
"",,5X2
080919680,19680-809,"COAST CAPITAL SAVINGS FEDERAL CU, West Broadway Branch, 445 West Broadway, Vancouver, BC V5Y 1R4"
080919690,19690-809,"COAST CAPITAL SAVINGS FEDERAL CU, North Vancouver Branch, Unit 140-845 Marine Drive, North Vancouver, BC V7P"
"",,0A8
080919700,19700-809,"COAST CAPITAL SAVINGS FEDERAL CU, Edmonds Town Centre Branch, #102 7315 Edmonds Street, Burnaby, BC V3N 1A7"
080919710,19710-809,"COAST CAPITAL SAVINGS FEDERAL CU, Kelowna Branch, 1631 Dickson Ave., Suite 1109, Kelowna, BC V1Y 0B5"
080919720,19720-809,"COAST CAPITAL SAVINGS FEDERAL CU, COURTENAY BRANCH, 100-382 LERWICK ROAD, Courtenay, BC V9N 9E5"
080919730,19730-809,"COAST CAPITAL SAVINGS FEDERAL CU, Small Business Banking, 800 -9900 King George Blvd, Surrey, BC V3T 0K7"
080919810,19810-809,"VANCOUVER CITY SAVINGS CREDIT UNION, Waterfront Community Branch, 17-200 Granville Street, Vancouver, BC V6C"
"",,1S4
080920000,20000-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, #1-7103 West Saanich Road, Brentwood Bay, BC V8M 1R1"
080920010,20010-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 101 C 3055 Oak Street, PO Box 120, Chemainus, BC V0R"
"",,1K1
080920020,20020-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 15B-1400 Cowichan Bay Road, Cobble Hill, BC V0R 1L0"
080920030,20030-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 2917 Jacklin Road, Victoria, BC V9B 3Y6"
080920040,20040-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, Unit 97-6631 Island Highway North, Nanaimo, BC V9T 4T7"
080920050,20050-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 933 Douglas Street, Victoria, BC V8W 2C2"
080920060,20060-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, #101-2951 Green Road, Duncan, BC V9L 0B9"
080920070,20070-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, Unit #102-1660 McKenzie Avenue, Victoria, BC V8N 0A4"
080920080,20080-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 1955 Fort Street, Victoria, BC V8R 1K4"
080920090,20090-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 4605  Bedwell Harbour Road, Pender Island, BC V0N 2M1"
080920310,20310-809,"COASTAL COMMUNITY CREDIT UNION, Parksville Branch, 140 Alberni Highway, P.O. Box 459, Parksville, BC V9P 2G7"
080920320,20320-809,"COASTAL COMMUNITY CREDIT UNION, Qualicum Beach Branch, 118 - 2nd Avenue, P.O. Box 127, Qualicum Beach, BC V9K"
080920330,20330-809,"COASTAL COMMUNITY CREDIT UNION, Nanoose Bay Branch, 2-2451 Collins Crescent, P O Box 100, Nanoose Bay, BC V9P"
"",,9J9
080920500,20500-809,"GRAND FORKS DISTRICT SVGS CREDIT UN, 447 Market Avenue, PO Box 2500, Grand Forks, BC V0H 1H0"
080921210,21210-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 38 North King George Street, P.O. Box 889, Lake"
"",,"Cowichan, BC V0R 2G0"
080921510,21510-809,"INTEGRIS CREDIT UNION, Vanderhoof Branch, 201 West Stewart Street, P.O. Box 628, Vanderhoof, BC V0J 3A0"
080921520,21520-809,"INTEGRIS CREDIT UNION, Fort St. James Branch, 366 West Stuart Drive, Box 1360, Fort St James, BC V0J 1P0"
080922010,22010-809,"NELSON & DISTRICT CREDIT UNION, Main Branch/Head Office, 501 Vernon Street, PO Box 350, Nelson, BC V1L 5R2"
080922020,22020-809,"NELSON & DISTRICT CREDIT UNION, East Shore  Community Branch, 16030 Highway 3A, PO Box 98, Crawford Bay, BC"
"",,V0B 1E0
080922030,22030-809,"NELSON & DISTRICT CREDIT UNION, Rossland Community Branch, 2071 Columbia Avenue, PO Box 489, Rossland, BC V0G"
"",,1Y0
080922310,22310-809,"EAST KOOTENAY COMMUNITY CREDIT UNION, Administration/Cranbrook Branch, 920 Baker Street, Cranbrook, BC V1C"
"",,1A5
080922320,22320-809,"EAST KOOTENAY COMMUNITY CREDIT UNION, Elkford Branch, PO Box 189, Elkford, BC V0B 1H0"
080922330,22330-809,"EAST KOOTENAY COMMUNITY CREDIT UNION, Fernie Branch, 1601-9th Avenue, Box 1440, Fernie, BC V0B 1M0"
080922340,22340-809,"EAST KOOTENAY COMMUNITY CREDIT UNION, Sparwood Branch, c/o 924 Baker Street, Cranbrook, BC V1C 1A5"
080922410,22410-809,"SPRUCE CREDIT UNION, Administration/Main Branch, 879 Victoria Street, Prince George, BC V2L 2K7"
080922420,22420-809,"SPRUCE CREDIT UNION, Hart Shopping Centre Mall Branch, 3811 West Austin Road, Prince George, BC V2K 2H7"
080922700,22700-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, Unit #14-250 Trunk Road, Duncan, BC V9L 2P2"
080922710,22710-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, #300-499 Canada Avenue, Duncan, BC V9L 1T7"
080922720,22720-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 3195 Douglas Street, Victoria, BC V8Z 3K3"
080922740,22740-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 38-2720 Mill Bay Road, PO Box 100, Mill Bay, BC V0R 2P0"
080922750,22750-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 124 McPhillips Avenue, P.O. Box 350, Ganges, BC V8K"
"",,2T5
080922760,22760-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 1765 Shawinigan-Mill Bay Road, Box 165, Shawinigan"
"",,"Lake, BC V0R 2W0"
080922770,22770-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 2 - 370 DAVIS ROAD, Ladysmith, BC V9G 1T9"
080922780,22780-809,"ISLAND SAVINGS A DIVISION, OF FIRST WEST CREDIT UNION, 1830 Cedar Road, Nanaimo, BC V9X 1H9"
080923220,23220-809,"VANCOUVER CITY SAVINGS CREDIT UNION, New Westminster Community Branch, 511-6th Street, New Westminster, BC"
"",,V3L 3B9
080923230,23230-809,"VANCOUVER CITY SAVINGS CREDIT UNION, Saanich Community Branch, 3075 Douglas Street, Victoria, BC V8T 4N3"
080923240,23240-809,"VANCOUVER CITY SAVINGS CREDIT UNION, Johnston Heights Community Branch, 108-15175 101st Avenue, Surrey, BC"
"",,V3R 7Z1
080923410,23410-809,"CRESTON & DISTRICT CREDIT UNION, 140-11th Avenue North, PO Box 215, Creston, BC V0B 1G0"
080923810,23810-809,"INTEGRIS CREDIT UNION, Quesnel Branch, 253 Reid Street, Quesnel, BC V2J 2M1"
080923830,23830-809,"INTEGRIS CREDIT UNION, Clinton Branch, 1507 Highway 97 North, Box 549, Clinton, BC V0K 1K0"
080924600,24600-809,"GULF & FRASER FISHERMEN'S CR UNION, Broadway Branch, 1-2949 Main Street, Vancouver, BC V5T 3G4"
080925000,25000-809,"WILLIAMS LAKE AND DISTRICT CREDIT UN, Admin Office/Williams Lake Branch, 139 North Third Avenue, Williams Lake, BC"
"",,V2G 2A5
080925020,25020-809,"WILLIAMS LAKE AND DISTRICT CREDIT UN, 100 Mile House Branch, 295 Cariboo Highway 97, P.O. Box 1781, 100 Mile"
"",,"House, BC V0K 2E0"
080925030,25030-809,"WILLIAMS LAKE AND DISTRICT CREDIT UN, Virtual Branch, 139 3rd Avenue, Williams Lake, BC V2G 2A5"
080926810,26810-809,"COMMUNITY SAVINGS CREDIT UNION, Operating Engineers Branch, 4590 Hastings Street, Burnaby, BC V5C 2K4"
080927310,27310-809,"VALLEY FIRST A DIVISION, Of First West Credit Union, 100-180 Seymour Street, Kamloops, BC V2C 2E3"
080927320,27320-809,"VALLEY FIRST A DIVISION, Riverbend Branch, Sutie 3, 760 Mayfair Street, Kamloops, BC V2B 0E5"
080927510,27510-809,"REVELSTOKE CREDIT UNION, 110-2nd Street West, P.O. Box 989, Revelstoke, BC V0E 2S0"
080928900,28900-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 45840 Cheam Avenue, Chilliwack, BC V2P 1N8"
080928910,28910-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, Unit 1 45595 Market Way, Chilliwack, BC V2R 0M5"
080928920,28920-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 45410 Luckakuck Way, Chilliwack, BC V2R 3S9"
080928930,28930-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 231 Commission Street, P.O. Box 1793, Hope, BC V0X 1L0"
080928940,28940-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 42206 Yarrow Central Road, Box 4072 Yarrow Stn Main,"
"",,"Chilliwack, BC V2R 5E4"
080928950,28950-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 20193 - 64th Avenue, Langley, BC V2Y 1M9"
080928960,28960-809,"ENVISION FINANCIAL A DIVISION, of First West Credit Union, Unit 100 - 17433 - 56th Ave., Surrey, BC V3X 2X6"
080928990,28990-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 20193 64th Avenue, Langley, BC V2Y 1M9"
080929000,29000-809,"ALDERGROVE CREDIT UNION, Otter Community Branch, 3661 248th Street, Aldergrove, BC V4W 2B5"
080929020,29020-809,"ALDERGROVE CREDIT UNION, Aldergrove Community Branch, 2941-272nd Street, Aldergrove, BC V4W 3R3"
080929030,29030-809,"ALDERGROVE CREDIT UNION, Murrayville Community Branch, 22242 - 48th Avenue, Langley, BC V3A 3N5"
080929050,29050-809,"ALDERGROVE CREDIT UNION, Mt. Lehman centre Branch, #100-3224 Mt. Lehman Road, Abbotsford, BC V4X 2M9"
080929060,29060-809,"ALDERGROVE CREDIT UNION, Abbotsford Community Branch, 100 - 2600 Gladys Avenue, Abbotsford, BC V2S 3X7"
080929090,29090-809,"ALDERGROVE CREDIT UNION, Administration Office, 3661 248th Street, Aldergrove, BC V4W 2B5"
080929410,29410-809,"COMPENSATION EMPLOYEES CREDIT UNION, 6951 Westminster Highway, Richmond, BC V7C 1C6"
080930020,30020-809,"COAST CAPITAL SAVINGS FEDERAL CU, Sooke Branch, 101 6661 Sooke Road, Sooke, BC V9Z 0A1"
080930030,30030-809,"COAST CAPITAL SAVINGS FEDERAL CU, Westshore Town Centre Branch, 120-2945 Jacklin Road, Victoria, BC V9B 5E3"
080930040,30040-809,"COAST CAPITAL SAVINGS FEDERAL CU, Admirals Walk Branch, 1499 Admirals Road, Victoria, BC V9A 2P8"
080930050,30050-809,"COAST CAPITAL SAVINGS FEDERAL CU, Oak Bay Branch, 2067 Cadboro Bay Road, Victoria, BC V8R 5G4"
080930060,30060-809,"COAST CAPITAL SAVINGS FEDERAL CU, The Bay Centre Branch, 212-1150 Douglas Street, Victoria, BC V8W 3M9"
080930080,30080-809,"COAST CAPITAL SAVINGS FEDERAL CU, Island Regional Office, 400-645 Tyee Road, Victoria, BC V9A 6X5"
080930100,30100-809,"COAST CAPITAL SAVINGS FEDERAL CU, Aulds Road Branch, 300-6581 Aulds Road, Nanaimo, BC V9T 6J6"
080930110,30110-809,"COAST CAPITAL SAVINGS FEDERAL CU, Mill Bay Branch, 2749 Beverly Street, Duncan, BC V9L 6X2"
080930120,30120-809,"COAST CAPITAL SAVINGS FEDERAL CU, Beverly Corners Branch, 2749 Beverly Street, Duncan, BC V9L 6X2"
080930130,30130-809,"COAST CAPITAL SAVINGS FEDERAL CU, Meadowtown Centre Branch, Unit 320-19800 Lougheed Hwy, Pitt Meadows, BC"
"",,V3Y 2W1
080930140,30140-809,"COAST CAPITAL SAVINGS FEDERAL CU, Tillicum Branch, 169-3170 Tillicum Road, Victoria, BC V9A 7C9"
080930150,30150-809,"COAST CAPITAL SAVINGS FEDERAL CU, Westwood Mall Branch, Unit 103-3000 Lougheed Hwy, Coquitlam, BC V3B 1C5"
080930160,30160-809,"COAST CAPITAL SAVINGS FEDERAL CU, Clayton Crossing Branch, Unit 101-18737 Fraser Highway, Surrey, BC V3S 8E7"
080930170,30170-809,"COAST CAPITAL SAVINGS FEDERAL CU, Yaletown Branch, 120 Davie Street, Vancouver, BC V6Z 2V4"
080930180,30180-809,"COAST CAPITAL SAVINGS FEDERAL CU, ABM Network, 800 9900 King George Blvd, Surrey, BC V3T 0K7"
080930190,30190-809,"COAST CAPITAL SAVINGS FEDERAL CU, Metrotown Branch, 250-4820 Kingsway, Burnaby, BC V5H 4P1"
080933010,33010-809,"COLUMBIA VALLEY CREDIT UNION, 511 Main Street, P.O. Box 720, Golden, BC V0A 1H0"
080935810,35810-809,"KOOTENAY SAVINGS CREDIT UNION, Invermere Branch, 1028 7th Avenue, P.O. Box 2580, Invermere, BC V0A 1K0"
080935820,35820-809,"KOOTENAY SAVINGS CREDIT UNION, Radium Branch, 7517 Main Street West, PO Box 237, Radium Hot Springs, BC V0A"
"",,1M0
080936210,36210-809,"KOOTENAY SAVINGS CR UN, Warfield Branch, 1199 Cedar Avenue, Trail, BC V1R 4B8"
080936220,36220-809,"KOOTENAY SAVINGS CREDIT UNION, Castlegar Branch, 605 20th Street East, Castlegar, BC V1N 2P2"
080937010,37010-809,"BULKLEY VALLEY CREDIT UNION, Houston & District Branch, 2365 Copeland Avenue, P.O. Box 1480, Houston, BC V0J 1Z0"
080937910,37910-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, Unit F120, 3122 Mt. Lehman Road, PO Box 2095, Abbotsford,"
"",,BC V2T 0C5
080937920,37920-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 32711 South Fraser Way, Abbotsford, BC V2T 3S3"
080937930,37930-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 2090 Sumas Way, Abbotsford, BC V2S 2C7"
080937940,37940-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, Unit#120-32555 London Avenue, Mission, BC V2V 6M7"
080937950,37950-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, #600-3025 Lougheed Highway, Coquitlam, BC V3B 6S2"
080937960,37960-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 20133 Lougheed Highway, Maple Ridge, BC V2X 2P6"
080937970,37970-809,"VALLEY FIRST A DIVISION, OF FIRST WEST CREDIT UNION, 201-3550 Carrington Road, Westbank, BC V4T 2Z1"
080937980,37980-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, Unit 112-7322 King George Highway, Surrey, BC V3W 5A5"
080940010,40010-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 954 Wakashan Avenue, Kitimat, BC V8C 2G3"
080942210,42210-809,"INTEGRIS CREDIT UNION, 205-513 Ahbau Street, Prince George, BC V2M 3R8"
080942300,42300-809,"KOOTENAY SAVINGS CREDIT UNION, Corporate Office, 220-1101 Dewdney Avenue, Trail, BC V1R 4T1"
080942310,42310-809,"KOOTENAY SAVINGS CREDIT UNION, Trail Branch, 1199 Cedar Avenue, Trail, BC V1R 4B8"
080942320,42320-809,"KOOTENAY SAVINGS CREDIT UNION, Fruitvale Branch, 1945 Main Street, P.O. Box 790, Fruitvale, BC V0G 1L0"
080942330,42330-809,"KOOTENAY SAVINGS CREDIT UNION, Castlegar Branch, 605 20th Street, Castlegar, BC V1N 2P2"
080942340,42340-809,"KOOTENAY SAVINGS CREDIT UNION, Salmo Branch, 619 Highway 6, P.O. Box 242, Salmo, BC V0G 1Z0"
080942350,42350-809,"KOOTENAY SAVINGS CREDIT UNION, South Slocan Branch, 2804 Highway 3A, RR #1, South Slocan, BC V0G 2G0"
080942360,42360-809,"KOOTENAY SAVINGS CREDIT UNION, Nakusp Branch, 502 Broadway Street, PO Box 690, Nakusp, BC V0G 1R0"
080942370,42370-809,"KOOTENAY SAVINGS CREDIT UNION, New Denver Branch, 411 6th Avenue, PO Box 128, New Denver, BC V0G 1S0"
080942380,42380-809,"KOOTENAY SAVINGS CREDIT UNION, Waneta Plaza Branch, 134-8100 Rock Island Highway, Trail, BC V1R 4N7"
080942390,42390-809,"KOOTENAY SAVINGS CREDIT UNION, Kaslo Branch, 437 Front Street, P O Box 478, Kaslo, BC V0G 1M0"
080942420,42420-809,"PROSPERA CREDIT UNION, Clayburn Express Branch, 20-33655 Essendene Avenue, Abbotsford, BC V2S 2G5"
080942430,42430-809,"PROSPERA ELECTRONIC DELIVERY SERVICE, #501-32071 South Fraser Way, Abbotsford, BC V2T 1W3"
080942440,42440-809,"PROSPERA CREDIT UNION, Penticton Branch, 402 Main Street, Penticton, BC V2A 5C4"
080942450,42450-809,"PROSPERA CREDIT UNION, Kelowna-Mission Park Branch, Unit #15-3151 Lake Shore Road, Kelowna, BC V1W 3S9"
080942460,42460-809,"PROSPERA CREDIT UNION, Vernon Branch, 910-4400 32nd Street, Vernon, BC V1T 9H2"
080942470,42470-809,"PROSPERA CREDIT UNION, Kelowna-Prospera Centre Branch, Unit 100-2106 Harvey Avenue, Kelowna, BC V1Y 6G8"
080942500,42500-809,"PROSPERA CREDIT UNION, Corporate Office, 500-32071 South Fraser Way, Abbotsford, BC V2T 1W3"
080942510,42510-809,"PROSPERA CREDIT UNION, Surrey Centre Branch, 13747-104th Avenue, Surrey, BC V3T 1W6"
080942520,42520-809,"PROSPERA CREDIT UNION, Abbotsford Branch, 34630 Delair Road, Abbotsford, BC V2S 2C9"
080942530,42530-809,"PROSPERA CREDIT UNION, Mission Branch, 101-32423 Lougheed Highway, Mission, BC V2V 7B8"
080942540,42540-809,"PROSPERA CREDIT UNION, Chilliwack Branch, 45820 Wellington Avenue, Chilliwack, BC V2P 2C9"
080942550,42550-809,"PROSPERA CREDIT UNION, Agassiz Branch, 1810-No. 9 Highway, P.O. Box 431, Agassiz, BC V0M 1A0"
080942560,42560-809,"PROSPERA CREDIT UNION, Fleetwood Branch, 100-15288 Fraser Highway, Surrey, BC V3R 3P4"
080942570,42570-809,"PROSPERA CREDIT UNION, West Oaks Branch, #40- 32700 South Fraser Way, Abbotsford, BC V2T 4M5"
080942580,42580-809,"PROSPERA CREDIT UNION, Sardis Branch, 7565 Vedder Road, Chilliwack, BC V2R 4E8"
080942590,42590-809,"PROSPERA CREDIT UNION, Clearbrook Branch, 100-32071 South Fraser Way, Abbotsford, BC V2T 1W3"
080942610,42610-809,"GULF & FRASER FISHERMEN'S CR UNION, Main Street Branch, 1-2949 Main Street, Vancouver, BC V5T 3G4"
080943010,43010-809,"INTERIOR SAVINGS CREDIT UNION, Merritt Branch, 1959 Voght Street, PO Box 1349, Merritt, BC V1K 1B8"
080943020,43020-809,"INTERIOR SAVINGS CREDIT UNION, Ashcroft Branch, 201 Railway Avenue, P.O. Box 580, Ashcroft, BC V0K 1A0"
080943030,43030-809,"INTERIOR SAVINGS CREDIT UNION, Lillooet Branch, 674 Main Street, P.O. Box 1540, Lillooet, BC V0K 1V0"
080943710,43710-809,"CCEC CREDIT UNION, 2248 Commercial Drive, Vancouver, BC V5N 4B5"
080945600,45600-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 6470-201st Street, Langley, BC V2Y 2X4"
080945610,45610-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 6470 201 Street, Langley, BC V2Y 2X4"
080945620,45620-809,"ENVISION FINANCIAL A DIVISION, Of First West Credit Union, 6470-201 Street, Langley, BC V2Y 2X4"
080945630,45630-809,"ENVISION FINANCIAL A DIVISION, of first west credit union, 6470-201 Street, Langley, BC V2Y 2X4"
080945640,45640-809,"ENVISION FINANCIAL A DIVISION, of First West Credit Union - OOP, 6470 201 Street, Langley, BC V2Y 2X4"
080946410,46410-809,"KHALSA CREDIT UNION, Vancouver Branch, 5963 Fraser Street, Vancouver, BC V5W 2Z6"
080946420,46420-809,"KHALSA CREDIT UNION, Surrey Branch, 8788 120th Street, Surrey, BC V3W 3N6"
080946430,46430-809,"KHALSA CREDIT UNION, Abbotsford Branch, 32112 South Fraser Way, Abbotsford, BC V2T 3Y3"
080946440,46440-809,"KHALSA CREDIT UNION, Newton Branch, 102-7288 137 Street, Surrey, BC V3W 1A3"
080946450,46450-809,"KHALSA CREDIT UNION, Victoria Branch, #1-3318 Oak Street, Victoria, BC V8X 1R1"
080946460,46460-809,"KHALSA CREDIT UNION, 128th Street, Unit 110-8028 128th Street, Surrey, BC V3W 4E9"
080946490,46490-809,"KHALSA CREDIT UNION, Head Office, 305-8788 120th Street, Surrey, BC V3W 3N6"
080947510,47510-809,"INTEGRIS CREDIT UNION, Corporate Office/Town Centre Branch, 1532 Sixth Avenue, Prince George, BC V2L 5B5"
080947520,47520-809,"INTEGRIS CREDIT UNION, CENTRAL BRANCH STREET, 530 Central Street, Prince George, BC V2M 3B7"
080947530,47530-809,"INTEGRIS CREDIT UNION, River Point Branch, 100-2150 Ferry Avenue, Prince George, BC V2N 0B1"
080947540,47540-809,"INTEGRIS CREDIT UNION, Fort St. James Branch, 366 West Stuart Drive, PO Box 1360, Fort St James, BC V0J 1P0"
080947550,47550-809,"INTEGRIS CREDIT UNION, Vanderhoof Branch, 201 West Stewart Street, PO Box 628, Vanderhoof, BC V0J 3A0"
080947560,47560-809,"INTEGRIS CREDIT UNION, Quesnel Branch, 253 Reid Street, Quesnel, BC V2J 2M1"
080947570,47570-809,"INTEGRIS CREDIT UNION, Clinton Branch, 1507 Highway 97 North, Box 549, Clinton, BC V0K 1K0"
080947590,47590-809,"INTEGRIS CREDIT UNION, Corporate Office, 1598 6th Avenue, Prince George, BC V2L 5B5"
080956100,56100-809,"VANCITY - VISA, 183 Terminal Avenue, Vancouver, BC V6A 4G2"
080956200,56200-809,"VANCITY - PREPAID VISA, 183 Terminal Avenue, Vancouver, BC V6A 4G2"
080968020,68020-809,"NEWFOUNDLAND & LABRADOR CREDIT UNION, 240 Water Street, St. John's, NL A1C 1B7"
080968040,68040-809,"CENTRAL 1 CREDIT UNION, Chequing Suspense, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080968110,68110-809,"CENTRAL 1 CREDIT UNION, CRIMS, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080968150,68150-809,"CENTRAL 1 CREDIT UNION, CUA Operating & Premium Trust, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080968160,68160-809,"CENTRAL 1 CREDIT UNION, CUA Operating & Trust, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080970050,70050-809,"CENTRAL 1 CREDIT UNION, CBT-Agent/Brokers Outgoing AFT, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080970280,70280-809,"CENTRAL 1 CREDIT UNION, Teresan Gas Account, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080972060,72060-809,"CENTRAL 1 CREDIT UNION, Stabilization Central, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080972080,72080-809,"CENTRAL 1 CREDIT UNION, Stabilization Central, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080972120,72120-809,"CENTRAL 1 CREDIT UNION, Stabilization Central, 1441 Creekside Drive, Vancouver, BC V6J 4S7"
080972600,72600-809,"CENTRAL 1 CREDIT UNION, Cam-Acadie 3rd Party Funds Trust, 800-1111 West Georgia Street, Vancouver, BC V6E 4T6"
080972620,72620-809,"CENTRAL 1 CREDIT UNION, Cam-Acadie Commission Acct, 800-1111 West Georgia Street, Vancouver, BC V6E 4T6"
080972630,72630-809,"CENTRAL 1 CREDIT UNION, Credential Securities Inc., 800-1111 West Georgia Street, Vancouver, BC V6E 4T6"
